loc,popgroup,pop_frac,pm,cdf_popenv_by_popgrp,pmf_popenv_by_popgrp
loc139,13,2.745079481369252e-21,13.619630671445483,0.2464250253623191,2.247633225048426e-20
loc70,13,0.004204996885224926,13.658652973168122,0.2808549599948215,0.03442993463250238
loc134,13,3.2352598993220464e-16,13.826703240054773,0.2808549599948241,2.6489861917425894e-15
loc95,13,3.8484697419259383e-4,13.92398810650927,0.2840060339496051,0.0031510739547809617
loc5,13,1.4353043763235506e-22,14.052798684357782,0.2840060339496051,1.1752074306690263e-21
loc92,13,7.839296023643839e-4,14.373654008447904,0.2904247414308701,0.006418707481265015
loc51,13,1.4084149907895663e-4,14.40426845640002,0.2915779322034651,0.0011531907725950046
loc37,13,3.6809745420415823e-7,14.43561544316128,0.29158094613465996,3.0139311948531425e-6
loc122,13,1.1281755859976596e-10,14.575154971883348,0.2915809470583946,9.237346124171209e-10
loc32,13,1.3040921902403771e-8,14.925983799510716,0.2915810538356648,1.0677727021034722e-7
loc69,13,0.003915686134360536,15.297706250337782,0.3236421519356739,0.03206109810000913
loc108,13,1.9440369557618196e-6,15.354625145761624,0.3236580694421875,1.59175065135555e-5
loc31,13,5.815574857283392e-9,15.41903666978217,0.32365811705931247,4.761712497106432e-8
loc133,13,5.97489308170978e-16,15.66913466865259,0.32365811705931735,4.8921600622887176e-15
loc21,13,6.663119579972991e-13,15.84253000167424,0.32365811706477304,5.455670428510806e-12
loc91,13,9.77368925717312e-4,15.85336694930975,0.3316606790506153,0.008002561985842264
loc27,13,5.4997249787467655e-10,15.935869555647374,0.33166068355371425,4.5030989720902735e-9
loc82,13,0.004127138744194706,16.107951798556133,0.36545312646399974,0.0337924429102855
loc138,13,7.729379261210506e-21,16.231704852258247,0.36545312646399974,6.328709151922768e-20
loc39,13,1.1960960785917745e-6,16.248660041996683,0.36546291993375113,9.793469751382328e-6
loc57,13,6.712521914376656e-4,16.336677165510828,0.3709590403124198,0.005496120378668623
loc109,13,1.3582600051858088e-6,16.692227547638765,0.3709701615580399,1.1121245620135168e-5
loc28,13,9.781931385831714e-10,17.044166164407702,0.3709701695673504,8.009310527130016e-9
loc6,13,7.09490407234991e-21,17.081046786221755,0.3709701695673504,5.809209616615825e-20
loc121,13,1.951455281404483e-10,17.487369735909002,0.3709701711651751,1.5978246740939965e-9
loc52,13,2.429261349042067e-4,17.66769123773117,0.37295921685856587,0.0019890456933907815
loc43,13,6.523050789484861e-6,17.72884616029845,0.3730126266989098,5.3409840343899206e-5
loc90,13,0.0011906798632110418,17.842194000308627,0.3827617492256439,0.009749122526734096
loc63,13,0.002090159117020613,18.168984753442903,0.3998756838455263,0.017113934619882417
loc140,13,6.958799639369586e-25,18.340173026973098,0.3998756838455263,5.6977691837543455e-24
loc112,13,3.422070234388248e-7,18.359326206094156,0.3998784857894443,2.8019439180040476e-6
loc100,13,8.304190667202573e-5,18.43701087849412,0.40055842146990156,6.799356804572933e-4
loc71,13,0.005098061083888247,18.448923146993643,0.4423006426086427,0.04174222113874114
loc38,13,7.268571632029475e-7,18.7252715132586,0.44230659401486233,5.951406219627906e-6
loc77,13,0.005694739147979918,18.982795593712297,0.4889343328612404,0.04662773884637802
loc103,13,1.9586227307643298e-5,19.18314247497054,0.48909470218951956,1.6036932827916245e-4
loc96,13,2.777859229627155e-4,19.29264705320117,0.491369175020413,0.00227447283089344
loc65,13,0.002781229002080624,19.65295181001958,0.514141494561509,0.02277231954109607
loc72,13,0.005437931070480868,19.68031804774619,0.5586665242828319,0.04452502972132287
loc40,13,2.150216181930852e-6,19.700265494641584,0.5586841299564175,1.7605673585574628e-5
loc25,13,5.5078803291976764e-11,19.72884762014308,0.5586841304073952,4.509776460578234e-10
loc41,13,3.0204214115216336e-6,19.796972856270337,0.5587088612014004,2.4730794005270186e-05
loc75,13,0.0059469520833263885,19.885536700323872,0.6074016847825525,0.04869282358115209
loc131,13,5.4268817680725864e-15,20.12627286195111,0.6074016847825969,4.4434559556888606e-14
loc104,13,1.4130119190757958e-5,20.78952790866185,0.6075173802500053,1.1569546740847133e-4
loc84,13,0.0032735703999144847,20.830707999676516,0.6343209232633129,0.0268035430133075
loc44,13,9.613026206971803e-6,20.941338138609954,0.6343996333962715,7.871013295860444e-5
loc114,13,1.0782038009183777e-7,21.075709980631583,0.6344005162146754,8.82818403898762e-7
loc47,13,4.465524347480984e-5,21.30783233127111,0.6347661471903459,3.656309756704947e-4
loc101,13,5.588596825660094e-5,21.30785250539232,0.6352237337918271,4.5758660148114474e-4
loc46,13,2.4658115594175823e-5,21.33664253472704,0.6354256310419893,2.0189725016235037e-4
loc89,13,0.001421369570918122,21.63179885130597,0.6470636090836119,0.011637978041622546
loc35,13,1.1683529573675836e-7,21.87430425041652,0.647064565714902,9.566312900539764e-7
loc24,13,1.712295886509502e-11,22.289550025148017,0.6470645658551024,1.4020042595316068e-10
loc80,13,0.0049551689404918366,22.443775427271035,0.6876368058283585,0.04057223997325606
loc127,13,4.243966857969422e-12,22.604493316933393,0.6876368058631075,3.474901539542466e-11
loc8,13,3.416092842754164e-18,22.766131035993247,0.6876368058631075,2.7970497121615297e-17
loc76,13,0.005774236397905649,22.991303545513148,0.7349154572293078,0.047278651366200304
loc34,13,6.17603316693089e-8,23.29122228619803,0.7349159629143869,5.056850790371584e-7
loc124,13,3.7475812228615346e-11,23.498150761281433,0.7349159632212336,3.068467826610867e-10
loc129,13,8.014007107539558e-14,23.519769981850864,0.7349159632218898,6.561758507515216e-13
loc110,13,8.190241089192749e-7,23.9748679317842,0.7349226692783513,6.706056461448669e-6
loc130,13,2.4950166918909282e-14,23.994033416947957,0.7349226692785555,2.042885261357619e-13
loc18,13,1.02500342696504e-13,24.379476779994977,0.7349226692793949,8.392586713321558e-13
loc42,13,4.0848835206589594e-6,24.447273302485783,0.7349561157423617,3.344646296691636e-5
loc50,13,1.0672073532822081e-4,24.64365046881912,0.7358299304065756,8.738146642138799e-4
loc98,13,1.6646179505699405e-4,25.82372817631102,0.7371928966296326,0.0013629662230569633
loc59,13,0.0011782535413140016,26.333697920862782,0.7468402741462477,0.009647377516615109
loc10,13,3.33526274303882e-17,26.75221683383964,0.746840274146248,2.7308671411513947e-16
loc60,13,0.001327972466371972,26.804646070337668,0.7577135295751884,0.010873255428940532
loc55,13,4.7051913404269694e-4,27.362630052639567,0.7615660753607403,0.0038525457855517866
loc2,13,1.312982051839728e-26,27.409448146648263,0.7615660753607403,1.0750515981909608e-25
loc53,13,3.1285894491957277e-4,28.20194857613279,0.7641277212588914,0.0025616458981510925
loc7,13,1.336230451082325e-18,28.369694995108727,0.7641277212588914,1.094087066898332e-17
loc85,13,0.002832928138240284,28.62866972449109,0.7873233461976177,0.023195624938726282
loc56,13,5.550773556496567e-4,28.95453591397163,0.7918682430412161,0.00454489684359842
loc48,13,5.690033383078813e-5,29.51879292769392,0.792334135128139,4.658920869228676e-4
loc3,13,1.3937748921835162e-23,29.97720718630224,0.792334135128139,1.1412036617414674e-22
loc97,13,2.1739561578267553e-4,30.117259445949784,0.7941141404515888,0.001780005323449782
loc115,13,6.680125672506006e-8,30.185149093350244,0.7941146874110669,5.469594782564987e-7
loc86,13,0.0023960428284961134,30.730470972782225,0.8137331556795363,0.01961846826846926
loc117,13,6.2893640787240274e-9,30.73560457690763,0.8137332071759821,5.149644578128954e-8
loc123,13,6.459196335349232e-11,30.82843225641902,0.8137332077048521,5.288700887888464e-10
loc102,13,3.3804985966975575e-5,31.029901731552663,0.8140099982682851,2.767905634330504e-4
loc64,13,0.0023439566698128435,31.43635719659614,0.8332019922520708,0.019191993983785644
loc54,13,3.8166256309164564e-4,31.450733957865847,0.8363269926878835,0.0031250004358126366
loc88,13,0.0016928414699041324,31.825405949338784,0.8501877452027741,0.013860752514890596
loc116,13,3.537740373406681e-8,32.83419056414057,0.8501880348680774,2.896653032755843e-7
loc13,13,1.256814452797905e-15,32.92931048083315,0.8501880348680876,1.029062342639559e-14
loc9,13,7.353611769480858e-18,33.23741288033187,0.8501880348680877,6.021035911480423e-17
loc106,13,4.380595814559747e-6,35.10971149949483,0.8502239025825387,3.586771445102699e-5
loc99,13,1.1051307206592586e-4,35.23399275249702,0.8511287683770025,9.048657944637987e-4
loc26,13,2.2457278472245423e-10,35.41524164084468,0.8511287702157735,1.8387709930062265e-9
loc132,13,1.1563764978603281e-15,35.680247453251866,0.8511287702157829,9.468251301632881e-15
loc118,13,1.1980953833600667e-9,36.732933511644504,0.8511287800256228,9.80983978312352e-9
loc125,13,1.9766180809686723e-11,37.01158750046242,0.8511287801874655,1.618427627385351e-10
loc12,13,2.564739091514014e-16,38.688744742192526,0.8511287801874676,2.099973000705984e-15
loc93,13,6.301951009110982e-4,39.61719904462325,0.8562887307706253,0.005159950583157624
loc94,13,4.948073965043737e-4,40.709399370216154,0.8603401454998928,0.004051414729267511
loc74,13,0.005983430733577128,41.349202214519785,0.9093316512389384,0.048991505739045704
loc29,13,1.5051754046287343e-9,42.193650086043554,0.9093316635631071,1.232416865132722e-8
loc20,13,4.0535904496469873e-13,43.33417809125323,0.9093316635664261,3.3190239616745004e-12
loc58,13,9.801875071654578e-4,43.76815792116223,0.917357303708487,0.008025640142060888
loc67,13,0.003403563006844775,43.888385296101376,0.9452252082615247,0.027867904553037646
loc66,13,0.0029707684085757643,45.77114971662209,0.96954945032576,0.024324242064235325
loc14,13,3.619161807579649e-15,45.92292018727608,0.9695494503257897,2.9633197802654537e-14
loc17,13,5.883115932403416e-14,47.86899881095029,0.9695494503262713,4.817014198031877e-13
loc36,13,2.505906719375686e-7,49.790597431296696,0.969551502128137,2.051801865690046e-6
loc16,13,2.716967881624086e-14,53.179778308309075,0.9695515021283595,2.2246158348324672e-13
loc83,13,0.0037027469126293252,55.16437662901261,0.9998690832448811,0.030317581116521667
loc45,13,1.5989125371121158e-5,56.79437600205908,0.9999999999985398,1.3091675365869865e-4
loc19,13,1.7832887046387947e-13,62.80388822971769,1,1.4601322000339441e-12
loc61,14,7.417919743140451e-4,6.5054820508098645,0.007870099033791435,0.007870099033791435
loc137,14,2.9976207598152077e-18,7.127614797556881,0.007870099033791466,3.1803488123891565e-17
loc33,14,4.19379027307686e-9,7.393063341857737,0.00787014352813209,4.449434062236548e-8
loc73,14,0.003869170232358766,8.497141934334714,0.04892040284836797,0.04105025932023588
loc22,14,1.747233412891418e-13,8.510882162533118,0.04892040285022171,1.853740734701354e-12
loc105,14,1.8586913313889098e-5,8.660622681619051,0.04911760213732383,1.971992871021199e-4
loc87,14,0.0022853269498403334,9.553441303024758,0.07336395427192037,0.024246352134596545
loc15,14,7.616590594422262e-16,9.772744947293202,0.07336395427192845,8.080880402268947e-15
loc119,14,3.011046760405192e-9,9.80714131239609,0.07336398621786076,3.194593231030734e-8
loc68,14,0.002040264764746733,9.81891695809218,0.09501033224170442,0.021646346023843663
loc23,14,3.2153867282864837e-13,9.841270762040564,0.09501033224511582,3.4113892923893992e-12
loc4,14,2.0296455683588525e-24,10.029731119011675,0.09501033224511582,2.153368084259904e-23
loc107,14,6.4947226559665e-6,10.219740705582709,0.09507923850491558,6.890625979976646e-5
loc1,14,2.1944965018881114e-49,10.259861042484232,0.09507923850491558,2.3282679507471317e-48
loc135,14,1.6068581500339382e-15,10.576307755627608,0.09507923850493263,1.704808519358302e-14
loc128,14,6.563382512121935e-12,10.631435463417674,0.09507923857456735,6.963471182715438e-11
loc49,14,2.87807430546276e-5,11.159585326591587,0.09538459008273846,3.0535150817111704e-4
loc113,14,4.5259449011277014e-7,11.315462767657522,0.09538939191880932,4.801836070860273e-6
loc126,14,4.740315422395336e-11,11.436800078861564,0.09538939242173673,5.029274125021199e-10
loc120,14,1.6322536098218989e-9,11.582868577739356,0.09538940973925701,1.7317520278432434e-8
loc30,14,6.854083012950861e-10,11.650056713030128,0.09538941701114913,7.27189211606566e-9
loc81,14,0.004203851042641866,11.707843660312864,0.13999049814240994,0.044601081131260815
loc79,14,0.004614421799655657,11.978692602464356,0.18894756131441104,0.048957063172001096
loc136,14,3.150455405392274e-16,11.990493933669947,0.18894756131441437,3.342499905705879e-15
loc62,14,9.059978436334561e-4,12.292262125315156,0.1985598151547048,0.009612253840290411
loc11,14,4.310808365437184e-18,12.706259430288071,0.19855981515470483,4.573585307802763e-17
loc78,14,0.004577188672825177,13.09926467379979,0.24712185060243785,0.04856203544773302
loc111,14,1.3104392119539063e-6,13.39775770612417,0.24713575380809788,1.3903205660020546e-5
loc139,14,1.1060729900433987e-19,13.619630671445483,0.24713575380809788,1.1734966502290635e-18
loc70,14,0.0024724510699986233,13.658652973168122,0.27336741369507156,0.0262316598869737
loc134,14,4.176926547308797e-15,13.826703240054773,0.2733674136951159,4.431542362613337e-14
loc95,14,4.976851701066639e-4,13.92398810650927,0.27864764280518517,0.005280229110069275
loc5,14,4.2425437512228624e-24,14.052798684357782,0.27864764280518517,4.501159440042858e-23
loc92,14,9.581315157878666e-4,14.373654008447904,0.28881301285198324,0.010165370046798088
loc51,14,5.4022171839315684e-5,14.40426845640002,0.28938616524122157,5.731523892383304e-4
loc37,14,9.214573771423839e-8,14.43561544316128,0.28938714286851663,9.776272950693955e-7
loc122,14,5.698226986866025e-10,14.575154971883348,0.28938714891409445,6.04557777065848e-9
loc32,14,2.5847978756378197e-9,14.925983799510716,0.2893871763377064,2.7423611966703628e-8
loc69,14,0.002250304790537813,15.297706250337782,0.31326195817816094,0.02387478184045453
loc108,14,4.4519552301010895e-6,15.354625145761624,0.3133091915397611,4.723336160019965e-5
loc31,14,1.0873834145657356e-9,15.41903666978217,0.3133092030764391,1.1536678013061906e-8
loc133,14,7.70867360353812e-15,15.66913466865259,0.31330920307652094,8.178576579386727e-14
loc21,14,7.07271307093497e-14,15.84253000167424,0.31330920307727134,7.503849358483877e-13
loc91,14,0.0011666955956958318,15.85336694930975,0.3256873497792565,0.0123781467019852
loc27,14,9.34696810696288e-11,15.935869555647374,0.3256873507709303,9.916737739783752e-10
loc82,14,0.003951417726079846,16.107951798556133,0.3676102212049014,0.04192287043397112
loc138,14,2.9665670347973853e-19,16.231704852258247,0.3676102212049014,3.147402123867164e-18
loc39,14,3.271799352689291e-7,16.248660041996683,0.36761369244560177,3.471240700355457e-6
loc57,14,2.9624771340042383e-4,16.336677165510828,0.3707567553577499,0.003143062912148108
loc109,14,3.1125302473607793e-6,16.692227547638765,0.37078977798692436,3.3022629174510434e-5
loc28,14,1.695551598371553e-10,17.044166164407702,0.3707897797858329,1.798908515885088e-9
loc6,14,2.822501637966189e-22,17.081046786221755,0.3707897797858329,2.994554832488413e-21
loc121,14,9.751206498659128e-10,17.487369735909002,0.37078979013145047,1.0345617572145375e-8
loc52,14,1.0154912194304695e-4,17.66769123773117,0.37186718335510377,0.001077393223653283
loc43,14,1.9585999799332387e-6,17.72884616029845,0.37188796327230883,2.0779917205104018e-5
loc90,14,0.0014019962045350518,17.842194000308627,0.3867625498906042,0.014874586618295332
loc63,14,0.0010666513462125814,18.168984753442903,0.3980792694291011,0.011316719538496934
loc140,14,7.430424968306447e-23,18.340173026973098,0.3980792694291011,7.883366548661389e-22
loc112,14,8.367256259249659e-7,18.359326206094156,0.398088146734017,8.877304915882972e-6
loc100,14,1.252244403019749e-4,18.43701087849412,0.3994167250696602,0.0013285783356432113
loc71,14,0.0032850518547026847,18.448923146993643,0.4342697355131312,0.034853010443470965
loc38,14,1.9282236724275595e-7,18.7252715132586,0.4342717812768745,2.0457637433107745e-6
loc77,14,0.0044774122776701664,18.982795593712297,0.4817752313822266,0.04750345010535212
loc103,14,3.680566099097525e-5,19.18314247497054,0.48216572387477613,3.904924925495313e-4
loc96,14,3.8050352464174273e-4,19.29264705320117,0.4862027052999343,0.0040369814251581815
loc65,14,0.0014933531069979222,19.65295181001958,0.5020465500049973,0.015843844705062962
loc72,14,0.003641822225841175,19.68031804774619,0.5406847431552223,0.03863819315022498
loc40,14,6.174956733367697e-7,19.700265494641584,0.540691294523086,6.551367863735713e-6
loc25,14,7.83165690402246e-12,19.72884762014308,0.5406912946061766,8.30905665841553e-11
loc41,14,8.739712936714057e-7,19.796972856270337,0.5407005670718705,9.272465693963962e-6
loc75,14,0.004460013755330586,19.885536700323872,0.5880194262156114,0.04731885914374088
loc131,14,6.05483478276968e-14,20.12627286195111,0.5880194262162538,6.423923555887436e-13
loc104,14,2.6720339131982233e-5,20.78952790866185,0.5883029177104556,2.8349149420180125e-4
loc84,14,0.003276471277588445,20.830707999676516,0.6230648918607413,0.03476197415028567
loc44,14,2.9510738819745233e-6,20.941338138609954,0.6230962015061828,3.130964544156984e-5
loc114,14,2.873126057805687e-7,21.075709980631583,0.6230992497713831,3.0482652002816898e-6
loc47,14,1.6059344372334373e-5,21.30783233127111,0.6232696326212985,1.7038284991544646e-4
loc101,14,8.869706148776739e-5,21.30785250539232,0.624210670920561,9.410382992624413e-4
loc46,14,8.235488127593353e-6,21.33664253472704,0.6242980459655872,8.737504502621321e-5
loc89,14,0.0016658387693643225,21.63179885130597,0.641971890578627,0.017673844613039832
loc35,14,2.7187661502105692e-8,21.87430425041652,0.6419721790282139,2.884495868489734e-7
loc24,14,2.2359799592724163e-12,22.289550025148017,0.6419721790519367,2.372280144082123e-11
loc80,14,0.004463970133220196,22.443775427271035,0.6893330136913483,0.04736083463941152
loc127,14,2.411961147955869e-11,22.604493316933393,0.6893330139472471,2.5589887404246277e-10
loc8,14,2.170733897875536e-19,22.766131035993247,0.6893330139472471,2.303056833162222e-18
loc76,14,0.004368276936855036,22.991303545513148,0.7356785842560486,0.046345570308801466
loc34,14,1.3771491269420336e-8,23.29122228619803,0.7356787303657449,1.4610969636542215e-7
loc124,14,1.9257404023898633e-10,23.498150761281433,0.735678732408874,2.043129098855044e-9
loc129,14,7.129213154179291e-13,23.519769981850864,0.7356787324164378,7.56379355658085e-12
loc110,14,1.946731661419694e-6,23.9748679317842,0.7356993864158043,2.0653999366544834e-5
loc130,14,2.4255380304192276e-13,23.994033416947957,0.7356993864183777,2.5733932383508272e-12
loc18,14,1.0464564127425154e-14,24.379476779994977,0.7356993864184888,1.1102459837807638e-13
loc42,14,1.1849828899443176e-6,24.447273302485783,0.7357119585856463,1.2572167157556666e-5
loc50,14,4.0220654456306014e-5,24.64365046881912,0.7361386827141566,4.2672412851021556e-4
loc98,14,2.3102279111099705e-4,25.82372817631102,0.7385897367940929,0.00245105407993632
loc59,14,5.68391988568559e-4,26.333697920862782,0.7446201353356581,0.006030398541565227
loc10,14,2.353340901185919e-18,26.75221683383964,0.7446201353356582,2.4967951385200755e-17
loc60,14,6.416581017348016e-4,26.804646070337668,0.7514278563428277,0.00680772100716956
loc55,14,2.0433045720483125e-4,27.362630052639567,0.7535957160521606,0.002167859709332874
loc2,14,2.0389444580775515e-28,27.409448146648263,0.7535957160521606,2.1632338128636866e-27
loc53,14,1.3322617935579938e-4,28.20194857613279,0.7550091894540444,0.0014134734018838367
loc7,14,8.236381757209186e-20,28.369694995108727,0.7550091894540444,8.738452605838889e-19
loc85,14,0.0029584928052708744,28.62866972449109,0.7863975465332271,0.03138835707918276
loc56,14,2.4186927212138657e-4,28.95453591397163,0.7889636771881006,0.002566130654873439
loc48,14,2.0519654535806998e-5,29.51879292769392,0.7891813820419248,2.1770485382417948e-4
loc3,14,3.7658689570403046e-25,29.97720718630224,0.7891813820419248,3.9954276490514594e-24
loc97,14,2.9875671992627643e-4,30.117259445949784,0.7923510644518817,0.003169682409956977
loc115,14,1.8066793861487937e-7,30.185149093350244,0.7923529812622793,1.916810397476864e-6
loc86,14,0.0026270860739242238,30.730470972782225,0.82022525312286,0.027872271860580708
loc117,14,2.3352775365779384e-8,30.73560457690763,0.8202255008859273,2.477630672838204e-7
loc123,14,3.297300681392448e-10,30.82843225641902,0.8202255043842238,3.4982965312806574e-9
loc102,14,5.831943782236725e-5,31.029901731552663,0.8208442489475921,6.187445633683257e-4
loc64,14,0.0012120995191670118,31.43635719659614,0.8337041120695632,0.012859863121971153
loc54,14,1.6368018745017125e-4,31.450733957865847,0.8354406896138183,0.0017365775442550555
loc88,14,0.001961290831887993,31.825405949338784,0.8562491556198024,0.020808466005984173
loc116,14,1.0040312321476916e-7,32.83419056414057,0.85625022085446445,1.0652346619588329e-6
loc13,14,1.0736791681895371e-16,32.92931048083315,0.8562502208544656,1.1391281756565744e-15
loc9,14,4.741512148372784e-19,33.23741288033187,0.8562502208544656,5.0305438006560075e-18
loc106,14,9.68679676014811e-6,35.10971149949483,0.8563529936701099,1.0277281564426893e-4
loc99,14,1.6532009777604022e-4,35.23399275249702,0.8581069699691615,0.0017539762990515882
loc26,14,3.597162649918417e-11,35.41524164084468,0.8581069703508052,3.8164373942832974e-10
loc132,14,1.478904814196253e-14,35.680247453251866,0.8581069703509621,1.5690554430759974e-13
loc118,14,5.56526742574726e-9,36.732933511644504,0.8581070293960951,5.9045133011403574e-8
loc125,14,1.0373201081722479e-10,37.01158750046242,0.8581070304966478,1.1005527511413332e-9
loc12,14,1.9733619034637357e-17,38.688744742192526,0.858107030496648,2.0936534968758984e-16
loc93,14,7.804927895276719e-4,39.61719904462325,0.86638772880755,0.008280698310901918
loc94,14,6.266836129184208e-4,40.709399370216154,0.8730365768233067,0.006648848015756707
loc74,14,0.004393863416523956,41.349202214519785,0.9196536088570839,0.04661703203377726
loc29,14,2.6143434960120494e-10,42.193650086043554,0.9196536116307917,2.773707849965583e-9
loc20,14,4.302121614757419e-14,43.33417809125323,0.9196536116312483,4.564369032822863e-13
loc58,14,4.642020683921697e-4,43.76815792116223,0.9245785991970891,0.00492498756584084
loc67,14,0.0018974312195821827,43.888385296101376,0.9447095417321958,0.02013094253510677
loc66,14,0.0016003669294996424,45.77114971662209,0.9616887578220085,0.016979216089812614
loc14,14,3.255539230978631e-16,45.92292018727608,0.9616887578220119,3.4539893991017955e-15
loc17,14,5.987191815909404e-15,47.86899881095029,0.9616887578220754,6.352157229671502e-14
loc36,14,6.224849486222494e-8,49.790597431296696,0.9616894182522718,6.604301963811255e-7
loc16,14,2.6948749255357425e-15,53.179778308309075,0.9616894182523004,2.859148289823448e-14
loc83,14,0.0036057947181048554,55.16437662901261,0.9999453747868114,0.038255956534511096
loc45,14,5.148670229000697e-6,56.79437600205908,0.999999999999806,5.462521299457242e-5
loc19,14,1.8281609073243693e-14,62.80388822971769,1,1.9396013826724914e-13
loc61,15,2.940305752273716e-4,6.5054820508098645,0.004615925759949924,0.004615925759949924
loc137,15,7.278031748618753e-17,7.127614797556881,0.004615925759951066,1.1425632930930411e-15
loc33,15,6.844565300822353e-10,7.393063341857737,0.004615936505093902,1.0745142835330608e-8
loc73,15,0.002165028393146783,8.497141934334714,0.03860427368132548,0.03398833717623157
loc22,15,1.571322672861523e-14,8.510882162533118,0.038604273681572154,2.466787271101346e-13
loc105,15,2.9182319043883966e-5,8.660622681619051,0.0390624009294122,4.5812724784004554e-4
loc87,15,0.002102557524495823,9.553441303024758,0.0720700207376305,0.0330076198082183
loc15,15,5.725587492474607e-17,9.772744947293202,0.0720700207376314,8.988482499455498e-16
loc119,15,1.175538497351381e-8,9.80714131239609,0.07207020528301167,1.8454538027349796e-7
loc68,15,9.333806621473453e-4,9.81891695809218,0.08672315706842848,0.014652951785416816
loc23,15,2.931079335032166e-14,9.841270762040564,0.08672315706888863,4.601441396551871e-13
loc4,15,4.843846023238466e-26,10.029731119011675,0.08672315706888863,7.604254631889053e-25
loc107,15,1.1947215246081026e-5,10.219740705582709,0.08691071395330927,1.8755688442063129e-4
loc1,15,6.859600080453814e-53,10.259861042484232,0.08691071395330927,1.0768745627843723e-51
loc135,15,1.780883267028138e-14,10.576307755627608,0.08691071395358883,2.7957721544373977e-13
loc128,15,3.507293375265207e-11,10.631435463417674,0.08691071450419163,5.506028012926628e-10
loc49,15,8.614448925533618e-6,11.159585326591587,0.08704595097295818,1.3523646876653774e-4
loc113,15,9.651444284201551e-7,11.315462767657522,0.08706110257760259,1.5151604644420718e-5
loc126,15,2.1290007109365631e-10,11.436800078861564,0.0870611059198772,3.342274597451098e-9
loc120,15,6.572264936189751e-9,11.582868577739356,0.08706120909651792,1.031766407174304e-7
loc30,15,1.0330788894807904e-10,11.650056713030128,0.0870612107183273,1.6218093830300835e-9
loc81,15,0.0031527432434550343,11.707843660312864,0.13655548096800652,0.04949427024967922
loc79,15,0.0032588162240287846,11.978692602464356,0.1877149692076394,0.05115948823963288
loc136,15,4.102639521840791e-15,11.990493933669947,0.1877149692077038,6.44064973107281e-14
loc62,15,3.6841965468307743e-4,12.292262125315156,0.19349871388530548,0.005783744677601686
loc11,15,2.47297286231943e-19,12.706259430288071,0.19349871388530548,3.882269430657058e-18
loc78,15,0.003066513776597104,13.09926467379979,0.2416392854013463,0.04814057151604081
loc111,15,2.548277844491982e-6,13.39775770612417,0.24167929029313961,4.0004891793325335e-5
loc139,15,3.6210624953864854e-18,13.619630671445483,0.24167929029313967,5.684631823720303e-17
loc70,15,0.0011811718888427717,13.658652973168122,0.260222265779352,0.018542975486212313
loc134,15,4.381551000131703e-14,13.826703240054773,0.2602222657800399,6.878507146545051e-13
loc95,15,5.229313673682861e-4,13.92398810650927,0.268431658178958,0.008209392398918125
loc5,15,1.0189010738478107e-25,14.052798684357782,0.268431658178958,1.5995519207408352e-24
loc92,15,9.514731922438446e-4,14.373654008447904,0.28336864088758923,0.014936982708631245
loc51,15,1.6835918346679132e-5,14.40426845640002,0.28363294452039595,2.6430363280673986e-4
loc37,15,1.8741789617297692e-8,14.43561544316128,0.2836332387439114,2.942235154121246e-7
loc122,15,2.3384396318656304e-9,14.575154971883348,0.28363327545459605,3.6710684684643465e-8
loc32,15,4.1626342352718204e-10,14.925983799510716,0.2836332819894303,6.534834202525465e-9
loc69,15,0.0010507470657003515,15.297706250337782,0.30012874489837243,0.016495462908942198
loc108,15,8.283624992861426e-6,15.354625145761624,0.3002587878299987,1.3004293162622967e-4
loc31,15,1.6519470721683662e-10,15.41903666978217,0.30025879042335657,2.593357863752522e-9
loc133,15,8.080766288116672e-14,15.66913466865259,0.3002587904246251,1.2685829438182985e-12
loc21,15,6.099831548345307e-15,15.84253000167424,0.30025879042472087,9.576000575310654e-14
loc91,15,0.0011315661813821917,15.85336694930975,0.3180230160726527,0.017764225647931838
loc27,15,1.2906958651257424e-11,15.935869555647374,0.3180230162752764,2.0262369950770184e-10
loc82,15,0.0030738324293559743,16.107951798556133,0.3662784818215441,0.048255465546267674
loc138,15,9.250966003299393e-18,16.231704852258247,0.36627848182154427,1.4522901996171554e-16
loc39,15,7.271610823437993e-8,16.248660041996683,0.36627962337682946,1.1415552852040093e-6
loc57,15,1.0623011874188094e-4,16.336677165510828,0.36794730824669036,0.001667684869860909
loc109,15,5.795189182700704e-6,16.692227547638765,0.36803828573435987,9.097748766952425e-5
loc28,15,2.3879255295736565e-11,17.044166164407702,0.36803828610923545,3.7487553654165044e-10
loc6,15,9.123159065655372e-24,17.081046786221755,0.36803828610923545,1.4322260503253636e-22
loc121,15,3.95896327382065e-9,17.487369735909002,0.3680383482601888,6.215095332923476e-8
loc52,15,3.449065757918379e-5,17.66769123773117,0.36857981002713003,5.41461766941256e-4
loc43,15,4.77819754777526e-7,17.72884616029845,0.36858731122156524,7.501194435255515e-6
loc90,15,0.001341287992128082,17.842194000308627,0.38964391660890585,0.021056605387340586
loc63,15,4.422715388764808e-4,18.168984753442903,0.39658704688579616,0.006943130276890324
loc140,15,6.4463865440289834e-21,18.340173026973098,0.39658704688579616,1.0120050162867527e-19
loc112,15,1.6622662647624012e-6,18.359326206094156,0.3966131424633241,2.609557752787823e-5
loc100,15,1.5342787004020127e-4,18.43701087849412,0.39902177516101256,0.0024086326976885293
loc71,15,0.0017198984039795224,18.448923146993643,0.4260221078348739,0.027000332673861312
